1524.1,7,102
1524.11,8,105
1524.12,13,118
1524.13,14,130
1524.13,10,134
1524.13,4,134
1524.15,18,146
1525,16,3
1525.01,7,14
1525.02,18,20
1525.03,9,27
1525.04,5,37
1525.04,6,41
1525.04,15,42
1525.04,13,43
1525.05,3,51
1525.06,1,64
1525.08,14,78
1525.08,4,79
1525.09,17,89
1525.09,8,94
1525.12,2,115
1525.12,10,120
1525.14,12,137
1525.15,11,146
1526.01,13,5
1526.01,9,6
1526.01,7,6
1526.01,4,13
1526.02,15,22
1526.03,3,27
1526.04,17,38
1526.06,6,58
1526.08,10,79
1526.08,2,83
1526.08,11,84
1526.1,16,95
1526.11,12,107
1526.11,14,109
1526.11,18,114
1526.13,8,125
1526.13,5,134
1526.14,1,137
1527.02,16,15
1527.02,1,18
1527.02,15,23
1527.02,2,24
1527.03,13,30
1527.03,7,33
1527.04,12,36
1527.06,14,55
1527.06,9,59
1527.07,18,66
1527.07,3,66
1527.07,11,70
1527.08,17,80
1527.1,10,98
1527.11,5,109
1527.12,6,121
1527.13,8,127
1527.14,4,136
1528,15,2
1528,13,2
1528,17,4
1528.02,6,17
1528.02,8,22
1528.04,12,42
1528.05,2,45
1528.05,3,54
1528.07,16,65
1528.07,1,69
1528.08,4,76
1528.08,7,77
1528.08,18,83
1528.09,10,94
1528.1,5,101
1528.12,9,117
1528.12,14,118
1528.14,11,142
1529.01,15,5
1529.02,17,15
1529.02,5,15
1529.02,14,21
1529.03,16,34
1529.04,13,38
1529.04,18,40
1529.04,3,43
1529.05,1,52
1529.06,6,55
1529.09,12,91
1529.09,4,92
1529.1,2,99
1529.1,11,102
1529.1,9,103
1529.11,10,111
1529.14,7,135
1529.14,8,136
1530.01,5,6
1530.02,1,23
1530.03,6,26
1530.03,15,32
1530.04,4,35
1530.04,9,41
1530.04,12,42
1530.05,18,52
1530.06,13,61
1530.08,17,78
1530.09,3,89
1530.1,10,101
1530.12,14,119
1530.13,16,128
1530.14,7,135
1530.14,2,137
1530.14,11,140
1530.15,8,147
1531.01,18,5
1531.02,2,17
1531.02,9,17
1531.03,16,32
1531.04,17,41
1531.05,6,46
1531.05,1,48
1531.06,4,58
1531.06,5,60
1531.06,3,61
1531.08,8,84
1531.09,15,91
1531.1,14,95
1531.12,13,119
1531.12,7,123
1531.13,10,129
1531.14,11,135
1531.14,12,137
1532.01,1,7
1532.01,15,8
1532.02,16,24
1532.04,4,36
1532.05,10,49
1532.06,6,56
1532.06,8,62
1532.07,9,65
1532.07,18,70
1532.08,2,78
1532.08,5,81
1532.08,3,83
1532.08,17,83
1532.1,13,97
1532.11,11,106
1532.12,14,122
1532.14,7,137
1532.14,12,138
1533.02,5,17
1533.02,6,20
1533.03,12,29
1533.04,14,44
1533.06,18,57
1533.06,1,61
1533.07,13,65
1533.08,17,79
1533.08,3,81
1533.08,16,82
1533.09,15,93
1533.1,11,98
1533.12,9,116
1533.12,4,123
1533.14,7,136
1533.14,8,136
1533.14,10,142
1533.15,2,150
1534,6,2
1534.01,11,11
1534.02,2,17
1534.02,16,19
1534.02,10,21
1534.05,5,46
1534.05,14,54
1534.07,9,67
1534.07,13,74
1534.08,12,83
1534.09,1,93
1534.1,17,103
1534.11,15,105
1534.11,8,108
1534.12,7,115
1534.12,18,118
1534.13,4,131
1534.15,3,150
1535.01,18,5
1535.02,10,16
1535.02,15,24
1535.03,17,34
1535.04,4,36
1535.04,12,40
1535.04,14,41
1535.05,8,54
1535.06,9,57
1535.09,7,91
1535.11,16,105
1535.11,2,109
1535.12,13,115
1535.12,1,120
1535.13,6,134
1535.14,3,139
1535.14,11,139
1535.15,5,147
1536,13,2
1536.02,17,21
1536.02,5,23
1536.03,6,29
1536.03,18,33
1536.05,7,49
1536.06,4,58
1536.06,10,60
1536.06,15,60
1536.07,14,65
1536.07,3,69
1536.07,16,71
1536.09,1,93
1536.1,12,97
1536.1,2,98
1536.1,9,104
1536.14,8,137
1536.15,11,149
1537.01,6,6
1537.02,16,24
1537.03,10,26
1537.03,7,28
1537.04,2,35
1537.04,9,38
1537.05,4,49
1537.05,14,52
1537.07,12,66
1537.07,1,69
1537.07,18,73
1537.08,17,78
1537.09,8,88
1537.1,11,103
1537.1,13,103
1537.13,5,129
1537.14,3,138
1537.14,15,141
1538,2,3
1538.01,10,8
1538.01,14,11
1538.02,9,17
1538.05,13,46
1538.05,8,47
1538.05,7,51
1538.05,18,52
1538.05,4,53
1538.06,11,57
1538.06,12,58
1538.06,17,64
1538.07,5,68
1538.08,16,81
1538.1,3,100
1538.12,1,115
1538.12,6,123
1538.14,15,140
1539.01,11,11
1539.01,5,13
1539.02,15,18
1539.04,13,43
1539.05,17,52
1539.06,8,59
1539.07,10,70
1539.07,3,72
1539.07,4,73
1539.08,16,80
1539.1,12,95
1539.1,6,95
1539.11,2,108
1539.12,7,115
1539.12,9,122
1539.14,14,135
1539.15,1,146
1539.15,18,146
1540,1,3
1540,9,4
1540.02,5,22
1540.03,2,28
1540.03,8,33
1540.04,17,37
1540.05,3,53
1540.06,4,55
1540.06,14,55
1540.08,7,75
1540.09,10,94
1540.1,13,95
1540.1,15,96
1540.11,16,111
1540.11,11,112
1540.13,6,127
1540.15,18,147
1540.15,12,148
1541,7,3
1541.01,10,8
1541.01,14,13
1541.02,3,16
1541.02,1,20
1541.03,16,29
1541.04,6,38
1541.04,9,44
1541.05,4,48
1541.05,8,49
1541.07,12,65
1541.07,15,67
1541.08,13,80
1541.11,11,108
1541.11,2,113
1541.11,18,114
1541.13,17,131
1541.15,5,145
1542.03,5,33
1542.04,1,36
1542.05,15,50
1542.05,3,51
1542.06,12,55
1542.07,16,65
1542.08,11,76
1542.1,18,97
1542.1,17,103
1542.1,2,103
1542.11,14,111
1542.11,7,112
1542.12,13,117
1542.12,10,120
1542.12,4,120
1542.13,8,134
1542.14,9,143
1542.15,6,145
1543.01,12,6
1543.02,17,16
1543.03,14,32
1543.04,3,37
1543.04,2,44
1543.05,15,47
1543.06,10,64
1543.07,1,69
1543.08,6,75
1543.08,7,79
1543.08,9,81
1543.09,16,87
1543.09,8,89
1543.1,4,95
1543.11,5,105
1543.11,11,108
1543.11,18,113
1543.12,13,116
1544,7,2
1544.01,13,8
1544.01,6,10
1544.02,9,19
1544.03,1,26
1544.03,3,29
1544.05,2,49
1544.07,11,70
1544.08,10,75
1544.08,4,79
1544.09,8,87
1544.09,5,93
1544.09,17,94
1544.1,12,100
1544.11,16,109
1544.12,18,121
1544.12,15,122
1544.13,14,134
1545,3,2
1545.04,4,36
1545.04,9,38
1545.04,14,44
1545.05,12,49
1545.05,18,54
1545.05,17,54
1545.05,2,54
1545.08,8,76
1545.1,15,101
1545.11,6,105
1545.12,16,117
1545.12,7,124
1545.14,5,135
1545.14,11,136
1545.14,10,138
1545.14,13,143
1545.15,1,146
1546,12,3
1546.02,15,19
1546.02,8,21
1546.02,18,22
1546.05,7,52
1546.06,9,63
1546.06,4,64
1546.07,5,72
1546.07,1,73
1546.08,17,76
1546.08,6,76
1546.09,10,85
1546.1,14,97
1546.11,11,110
1546.13,16,129
1546.13,3,130
1546.14,13,138
1546.14,2,144
1547.01,13,8
1547.01,8,12
1547.02,15,16
1547.03,4,28
1547.05,14,51
1547.05,12,52
1547.05,10,54
1547.06,16,55
1547.06,1,63
1547.06,5,63
1547.07,3,67
1547.07,6,70
1547.08,11,77
1547.09,2,93
1547.1,7,96
1547.1,17,98
1547.14,9,141
1547.14,18,141
1548.01,5,8
1548.01,2,10
1548.02,12,17
1548.02,14,19
1548.03,18,31
1548.04,16,43
1548.07,9,71
1548.07,3,73
1548.08,6,75
1548.08,1,83
1548.08,7,83
1548.09,11,88
1548.1,8,96
1548.1,15,96
1548.11,17,114
1548.12,13,120
1548.14,4,137
1548.14,10,137
1549.01,10,5
1549.01,6,7
1549.04,18,39
1549.06,16,57
1549.06,11,59
1549.06,9,59
1549.06,7,61
1549.07,13,70
1549.07,14,72
1549.07,4,74
1549.08,1,81
1549.09,15,93
1549.1,5,98
1549.11,2,109
1549.12,8,116
1549.12,17,118
1549.12,3,121
1549.14,12,139
1550.01,16,7
1550.02,17,19
1550.02,1,20
1550.03,10,27
1550.03,4,30
1550.04,9,35
1550.04,18,36
1550.04,13,41
1550.06,5,58
1550.06,12,63
1550.07,3,66
1550.07,7,74
1550.09,15,86
1550.09,6,93
1550.1,2,98
1550.1,11,100
1550.1,14,104
1550.14,8,136
1551,10,3
1551.01,9,11
1551.01,14,14
1551.02,3,15
1551.03,6,32
1551.05,18,50
1551.06,8,63
1551.07,4,72
1551.08,16,75
1551.08,12,82
1551.09,15,86
1551.1,5,96
1551.1,17,97
1551.1,13,102
1551.11,7,111
1551.12,1,119
1551.12,2,119
1551.13,11,128
1552.01,1,7
1552.01,5,14
1552.01,3,14
1552.01,12,14
1552.02,11,16
1552.02,17,19
1552.04,14,39
1552.04,18,40
1552.04,10,41
1552.06,16,61
1552.06,2,62
1552.08,6,78
1552.09,15,94
1552.1,7,95
1552.12,9,116
1552.12,13,124
1552.14,8,136
1552.14,4,143
1553.02,18,15
1553.02,5,20
1553.04,8,38
1553.05,17,50
1553.06,9,55
1553.06,10,57
1553.06,16,60
1553.07,2,68
1553.07,11,74
1553.08,6,78
1553.08,4,79
1553.09,12,89
1553.1,15,95
1553.1,3,104
1553.11,13,105
1553.11,7,106
1553.11,1,114
1553.15,14,149
1554,13,2
1554.01,17,8
1554.01,15,10
1554.02,2,15
1554.02,10,21
1554.03,14,27
1554.03,5,27
1554.04,4,41
1554.04,6,41
1554.08,8,78
1554.09,12,88
1554.1,18,102
1554.1,16,102
1554.12,3,121
1554.13,9,130
1554.14,1,137
1554.14,11,139
1554.15,7,146
1555.01,11,5
1555.01,2,14
1555.02,6,20
1555.06,10,57
1555.06,14,58
1555.07,18,74
1555.08,8,78
1555.08,5,84
1555.09,7,93
1555.1,1,96
1555.12,15,116
1555.12,17,120
1555.12,16,121
1555.12,4,121
1555.12,3,124
1555.13,9,129
1555.13,13,132
1555.15,12,148
1556,2,3
1556,6,4
1556.01,11,12
1556.02,17,15
1556.02,8,19
1556.02,16,24
1556.03,18,27
1556.04,4,38
1556.05,1,47
1556.06,9,58
1556.07,13,69
1556.08,10,82
1556.1,7,97
1556.11,5,110
1556.12,15,115
1556.12,14,116
1556.12,12,117
1556.13,3,132
1557.01,14,14
1557.03,9,25
1557.03,17,27
1557.03,2,29
1557.04,1,41
1557.04,10,44
1557.05,15,45
1557.05,12,46
1557.05,4,49
1557.09,13,93
1557.1,8,100
1557.11,6,113
1557.11,16,114
1557.13,5,134
1557.14,11,135
1557.14,18,137
1557.14,7,142
1557.15,3,145
1558.01,3,9
1558.03,18,26
1558.03,6,34
1558.05,7,47
1558.05,1,49
1558.05,16,50
1558.07,4,67
1558.07,13,74
1558.09,15,88
1558.09,14,92
1558.1,2,96
1558.1,10,98
1558.1,12,100
1558.11,8,107
1558.11,9,109
1558.11,17,114
1558.12,11,116
1558.14,5,136
1559.01,2,8
1559.03,16,25
1559.04,9,36
1559.06,3,56
1559.06,8,57
1559.06,10,58
1559.08,13,77
1559.08,4,82
1559.08,7,83
1559.09,17,85
1559.1,6,104
1559.11,5,108
1559.11,14,109
1559.11,11,114
1559.12,15,122
1559.13,12,126
1559.14,1,139
1559.15,18,147
1560.01,17,5
1560.01,11,6
1560.02,1,17
1560.02,12,23
1560.03,8,34
1560.03,13,34
1560.04,6,43
1560.06,2,61
1560.06,7,63
1560.08,4,79
1560.08,10,84
1560.09,18,85
1560.09,5,88
1560.09,14,92
1560.11,16,108
1560.11,15,114
1560.13,9,131
1560.15,3,150
1561,2,4
1561.02,9,16
1561.04,6,36
1561.04,12,37
1561.04,13,43
1561.04,16,44
1561.05,18,46
1561.05,1,49
1561.05,3,53
1561.06,10,58
1561.06,8,62
1561.07,14,67
1561.09,15,85
1561.13,4,126
1561.13,17,127
1561.13,11,127
1561.13,7,130
1561.15,5,145
1562.01,2,6
1562.03,17,25
1562.04,4,40
1562.04,8,42
1562.04,14,44
1562.05,18,46
1562.08,1,79
1562.08,16,82
1562.08,5,84
1562.09,7,86
1562.09,13,90
1562.11,6,110
1562.12,9,121
1562.12,15,123
1562.13,10,128
1562.14,3,136
1562.15,12,148
1562.15,11,149
1563,15,4
1563.01,7,8
1563.02,9,15
1563.03,11,25
1563.04,3,42
1563.05,8,54
1563.06,4,60
1563.06,12,63
1563.07,2,69
1563.07,13,72
1563.09,10,91
1563.09,18,92
1563.1,6,101
1563.1,14,101
1563.12,16,116
1563.12,17,121
1563.13,1,132
1563.13,5,133
1564.01,15,13
1564.02,2,23
1564.02,9,23
1564.03,8,31
1564.05,11,45
1564.05,1,48
1564.05,13,51
1564.05,7,51
1564.05,3,54
1564.06,4,55
1564.06,12,58
1564.08,18,77
1564.08,17,82
1564.1,14,98
1564.12,5,121
1564.13,16,126
1564.13,6,129
1564.15,10,145
1565.01,1,5
1565.02,17,15
1565.02,8,17
1565.02,11,24
1565.03,6,26
1565.03,13,27
1565.03,12,31
1565.03,7,33
1565.04,2,35
1565.04,4,39
1565.07,18,70
1565.07,9,71
1565.09,16,89
1565.09,14,90
1565.11,3,112
1565.12,5,116
1565.14,15,136
1565.15,10,147
1566.01,1,9
1566.02,14,16
1566.02,9,22
1566.04,6,36
1566.04,3,37
1566.04,4,39
1566.04,15,40
1566.05,8,48
1566.05,18,51
1566.06,10,64
1566.08,2,83
1566.09,16,89
1566.1,5,95
1566.1,7,102
1566.12,17,123
1566.13,12,130
1566.13,11,134
1566.14,13,142
1567.01,17,5
1567.01,18,6
1567.01,13,12
1567.04,6,42
1567.04,2,42
1567.05,3,52
1567.05,5,53
1567.07,7,71
1567.08,9,76
1567.09,11,88
1567.09,10,90
1567.09,8,92
1567.1,1,98
1567.1,4,100
1567.12,16,120
1567.14,12,142
1567.14,15,142
1567.15,14,147
1568,12,2
1568,14,3
1568.01,10,10
1568.02,4,21
1568.03,6,31
1568.04,11,36
1568.04,5,41
1568.04,18,42
1568.05,7,49
1568.06,13,63
1568.07,9,67
1568.07,3,71
1568.08,16,77
1568.08,15,82
1568.1,8,100
1568.11,17,108
1568.13,1,128
1568.14,2,137
1569.01,1,6
1569.01,3,9
1569.03,15,29
1569.03,11,30
1569.04,7,37
1569.06,8,60
1569.08,17,82
1569.1,5,98
1569.1,6,102
1569.1,2,104
1569.11,14,111
1569.12,4,118
1569.13,16,125
1569.13,18,125
1569.13,13,133
1569.14,10,137
1569.14,9,144
1569.15,12,148
1570.02,7,17
1570.03,14,27
1570.03,15,30
1570.03,2,32
1570.03,5,34
1570.05,10,48
1570.05,16,49
1570.07,18,67
1570.07,12,68
1570.08,9,84
1570.1,6,100
1570.11,17,106
1570.12,1,123
1570.13,8,128
1570.13,11,130
1570.15,4,148
1570.15,3,148
1570.15,13,150
1571.01,15,9
1571.03,11,27
1571.03,7,31
1571.03,6,32
1571.06,13,55
1571.07,5,69
1571.07,14,70
1571.08,8,80
1571.08,1,81
1571.09,2,89
1571.09,18,94
1571.1,9,103
1571.1,4,104
1571.11,16,114
1571.12,12,116
1571.12,3,123
1571.13,17,134
1571.14,10,139
1572.02,5,18
1572.03,1,25
1572.03,17,27
1572.03,14,29
1572.03,9,31
1572.04,15,41
1572.05,13,48
1572.05,18,53
1572.07,3,69
1572.07,16,70
1572.09,7,89
1572.1,12,98
1572.1,8,104
1572.12,11,119
1572.14,2,136
1572.14,10,139
1572.14,6,144
1572.15,4,149
1573.01,14,10
1573.01,18,14
1573.02,8,15
1573.03,11,28
1573.03,6,33
1573.04,12,36
1573.05,3,49
1573.06,16,55
1573.06,1,62
1573.08,9,78
1573.09,17,87
1573.09,13,89
1573.09,2,92
1573.12,10,118
1573.12,15,124
1573.14,4,137
1573.14,7,138
1573.15,5,150
1574.01,7,11
1574.02,6,19
1574.03,4,27
1574.04,14,35
1574.05,1,48
1574.06,15,56
1574.06,5,59
1574.06,12,60
1574.07,8,65
1574.1,13,96
1574.1,10,100
1574.11,11,109
1574.12,16,117
1574.12,3,123
1574.13,17,129
1574.13,9,130
1574.14,2,135
1574.15,18,146
1575.01,12,6
1575.01,6,8
1575.03,3,26
1575.03,2,34
1575.04,8,36
1575.04,7,37
1575.05,13,54
1575.06,18,57
1575.06,11,60
1575.08,17,84
1575.09,16,89
1575.09,15,92
1575.1,4,98
1575.11,1,114
1575.13,9,131
1575.13,10,132
1575.14,5,144
1575.14,14,144
1576.02,1,20
1576.02,11,22
1576.03,2,28
1576.04,7,41
1576.05,17,52
1576.06,4,58
1576.06,8,58
1576.06,10,62
1576.07,13,65
1576.07,3,67
1576.07,5,71
1576.07,12,71
1576.07,15,72
1576.08,18,78
1576.08,9,84
1576.12,14,121
1576.12,16,124
1576.12,6,124
1577.01,4,14
1577.02,16,18
1577.03,10,27
1577.03,1,31
1577.03,18,34
1577.04,14,39
1577.05,11,52
1577.06,6,59
1577.06,12,63
1577.07,8,73
1577.08,9,76
1577.08,13,77
1577.08,7,84
1577.09,3,85
1577.09,17,93
1577.13,5,129
1577.14,2,139
1577.15,15,146
1578.01,15,9
1578.02,18,15
1578.02,8,19
1578.02,13,23
1578.04,7,44
1578.05,6,51
1578.07,12,68
1578.08,1,77
1578.09,16,86
1578.09,11,89
1578.09,5,94
1578.11,4,105
1578.11,17,107
1578.11,9,111
1578.12,2,122
1578.12,14,124
1578.13,3,131
1578.15,10,147
1579,1,3
1579.02,7,15
1579.02,13,17
1579.02,12,24
1579.05,11,45
1579.05,3,49
1579.06,5,62
1579.06,16,64
1579.08,2,83
1579.09,18,91
1579.09,6,94
1579.1,9,102
1579.11,17,111
1579.12,14,121
1579.13,15,131
1579.14,8,135
1579.14,4,135
1579.14,10,143
1580.02,13,21
1580.02,10,23
1580.03,1,30
1580.03,9,30
1580.04,3,42
1580.07,14,69
1580.07,6,74
1580.08,16,75
1580.08,5,78
1580.08,17,81
1580.09,2,88
1580.1,15,103
1580.12,8,118
1580.13,4,134
1580.15,7,145
1580.15,18,147
1580.15,11,149
1580.15,12,150
1581.01,2,7
1581.02,7,18
1581.02,17,21
1581.03,1,31
1581.04,12,40
1581.06,4,58
1581.06,8,59
1581.07,6,71
1581.07,14,74
1581.08,11,75
1581.09,3,91
1581.09,5,94
1581.1,16,98
1581.11,10,111
1581.13,18,127
1581.13,9,134
1581.14,15,139
1581.14,13,142
1582,12,2
1582,4,4
1582.01,7,5
1582.01,2,7
1582.02,6,22
1582.03,15,28
1582.03,13,29
1582.04,14,39
1582.05,16,46
1582.05,3,48
1582.06,11,56
1582.06,17,60
1582.07,5,73
1582.1,10,104
1582.11,1,108
1582.12,9,121
1582.14,8,139
1582.15,18,149
1583.02,16,21
1583.04,13,35
1583.04,11,38
1583.06,1,61
1583.06,15,64
1583.07,9,65
1583.07,4,67
1583.07,3,72
1583.08,6,81
1583.09,18,92
1583.1,7,95
1583.1,14,103
1583.1,2,103
1583.11,8,111
1583.12,12,118
1583.12,10,121
1583.12,17,124
1583.15,5,145
1584,13,2
1584,17,4
1584.01,18,5
1584.01,9,6
1584.01,1,10
1584.02,14,21
1584.04,3,44
1584.06,16,62
1584.07,8,70
1584.08,10,76
1584.08,15,78
1584.1,6,97
1584.1,2,100
1584.12,12,117
1584.12,5,118
1584.13,11,126
1584.13,7,129
1584.15,4,148
1585,4,2
1585.01,7,12
1585.02,6,15
1585.02,11,21
1585.03,2,25
1585.03,13,27
1585.03,10,29
1585.03,14,33
1585.03,15,33
1585.04,17,40
1585.06,5,63
1585.08,1,78
1585.09,18,85
1585.09,12,88
1585.11,16,111
1585.13,8,126
1585.14,9,138
1585.14,3,141
1586.02,11,15
1586.03,10,25
1586.04,13,36
1586.04,14,44
1586.05,1,47
1586.05,16,48
1586.05,12,48
1586.05,3,50
1586.05,17,53
1586.06,18,56
1586.06,7,62
1586.07,2,69
1586.1,5,96
1586.1,6,99
1586.11,15,106
1586.11,9,109
1586.14,4,135
1586.15,8,149
1587.01,8,10
1587.02,4,19
1587.02,3,20
1587.03,10,25
1587.03,13,32
1587.04,7,35
1587.04,18,42
1587.05,16,51
1587.06,14,57
1587.07,15,68
1587.08,2,82
1587.08,9,82
1587.09,6,94
1587.1,11,99
1587.12,12,123
1587.13,17,127
1587.13,5,128
1587.14,1,142
1588,7,3
1588,13,4
1588,15,4
1588.01,3,7
1588.01,10,12
1588.03,5,25
1588.03,1,32
1588.05,8,52
1588.06,11,61
1588.07,6,70
1588.09,14,85
1588.09,17,89
1588.09,4,90
1588.11,2,108
1588.12,12,124
1588.13,9,125
1588.13,16,134
1588.15,18,150
1589.01,15,13
1589.01,4,13
1589.02,8,19
1589.03,2,29
1589.04,17,39
1589.06,14,59
1589.06,7,63
1589.07,12,68
1589.08,1,75
1589.1,5,96
1589.1,11,100
1589.12,13,116
1589.12,10,120
1589.13,18,127
1589.13,16,130
1589.14,9,141
1589.14,3,143
1589.14,6,144
1590.01,4,10
1590.02,5,16
1590.04,2,41
1590.05,15,48
1590.06,8,59
1590.07,18,71
1590.09,3,93
1590.1,12,96
1590.1,14,100
1590.1,7,101
1590.11,10,111
1590.12,11,115
1590.12,17,117
1590.12,6,120
1590.13,16,129
1590.15,9,147
1590.15,1,148
1590.15,13,150
1591.01,2,8
1591.01,14,11
1591.01,3,12
1591.03,18,25
1591.04,12,39
1591.07,11,74
1591.08,6,77
1591.08,10,77
1591.08,9,78
1591.08,17,80
1591.09,7,88
1591.09,5,90
1591.09,1,94
1591.1,8,96
1591.11,15,114
1591.12,13,117
1591.12,16,119
1591.14,4,136
1592.01,16,13
1592.02,17,16
1592.03,6,33
1592.04,10,40
1592.05,4,47
1592.06,9,55
1592.06,8,55
1592.06,12,56
1592.07,15,67
1592.07,1,67
1592.07,14,70
1592.09,3,92
1592.11,2,109
1592.11,11,114
1592.12,13,118
1592.12,18,119
1592.13,7,127
1592.13,5,133
1593.01,16,10
1593.01,5,14
1593.02,4,15
1593.02,1,16
1593.02,13,17
1593.02,7,17
1593.02,3,22
1593.03,17,34
1593.04,14,35
1593.04,12,42
1593.05,11,53
1593.06,15,55
1593.06,2,60
1593.07,18,72
1593.07,8,72
1593.1,10,96
1593.1,6,98
1593.11,9,105
1594.01,15,8
1594.01,13,12
1594.02,14,20
1594.03,6,31
1594.03,11,33
1594.04,8,41
1594.06,9,55
1594.07,17,68
1594.08,10,78
1594.1,16,103
1594.1,12,104
1594.11,5,110
1594.11,3,111
1594.13,18,130
1594.13,2,131
1594.14,4,135
1594.15,7,148
1594.15,1,149
1595.01,12,6
1595.04,13,36
1595.04,1,38
1595.04,2,40
1595.05,9,52
1595.06,7,55
1595.06,18,56
1595.09,10,86
1595.09,15,92
1595.11,11,109
1595.11,17,114
1595.12,3,122
1595.13,4,126
1595.13,6,127
1595.13,14,128
1595.14,5,137
1595.15,8,145
1595.15,16,146
1596,17,4
1596.01,3,8
1596.02,15,15
1596.04,2,36
1596.05,6,48
1596.05,13,53
1596.05,5,53
1596.06,11,62
1596.07,10,66
1596.07,14,71
1596.08,4,84
1596.09,8,85
1596.09,16,92
1596.1,12,98
1596.11,1,105
1596.12,7,121
1596.13,9,127
1596.13,18,134
1597.01,2,8
1597.03,16,25
1597.03,18,29
1597.03,10,34
1597.04,1,39
1597.07,17,71
1597.08,5,81
1597.08,6,82
1597.09,14,88
1597.1,7,95
1597.1,9,95
1597.11,15,106
1597.11,13,106
1597.11,11,110
1597.13,12,129
1597.14,3,139
1597.14,8,142
1597.15,4,147
1598,8,3
1598.04,1,36
1598.04,11,39
1598.04,4,43
1598.05,7,49
1598.05,10,52
1598.06,15,56
1598.06,16,57
1598.08,6,77
1598.09,17,93
1598.1,3,100
1598.11,18,113
1598.13,14,126
1598.14,2,137
1598.14,5,137
1598.14,12,138
1598.14,9,140
1598.15,13,145
1599,6,3
1599.01,9,6
1599.01,15,7
1599.02,1,17
1599.02,3,22
1599.03,10,34
1599.06,7,63
1599.06,16,64
1599.08,4,82
1599.09,5,89
1599.1,12,96
1599.1,17,103
1599.12,11,116
1599.12,14,117
1599.12,2,121
1599.12,13,122
1599.14,8,139
1599.15,18,148
1600.01,7,5
1600.01,5,7
1600.01,9,7
1600.06,10,57
1600.06,16,57
1600.06,11,60
1600.08,1,80
1600.08,15,81
1600.08,3,84
1600.09,8,85
1600.09,13,85
1600.09,17,87
1600.09,18,91
1600.11,12,110
1600.11,6,112
1600.12,4,118
1600.13,14,127
1600.13,2,131
1601.01,2,6
1601.01,11,8
1601.01,8,8
1601.02,14,16
1601.07,4,65
1601.07,3,68
1601.08,1,76
1601.08,17,77
1601.1,7,95
1601.1,18,100
1601.11,10,105
1601.11,16,109
1601.12,6,116
1601.12,12,123
1601.13,9,125
1601.13,5,130
1601.14,13,140
1601.14,15,140
1602.01,5,11
1602.02,9,17
1602.02,3,20
1602.03,4,25
1602.05,1,51
1602.05,2,54
1602.06,7,64
1602.07,14,68
1602.07,15,73
1602.07,11,73
1602.07,12,73
1602.08,13,84
1602.09,17,86
1602.09,8,92
1602.1,18,100
1602.1,6,101
1602.12,16,117
1602.14,10,136
1603.01,14,7
1603.01,5,7
1603.01,3,14
1603.02,11,20
1603.03,18,27
1603.04,1,41
1603.05,7,49
1603.05,8,51
1603.06,12,56
1603.07,15,73
1603.08,13,76
1603.1,9,103
1603.11,17,107
1603.11,6,114
1603.12,10,115
1603.13,16,125
1603.13,2,126
1603.15,4,148
1604.01,14,11
1604.03,18,27
1604.05,6,51
1604.06,4,57
1604.06,16,59
1604.06,12,60
1604.07,9,66
1604.07,7,67
1604.07,15,73
1604.08,1,76
1604.09,8,90
1604.1,2,95
1604.1,3,104
1604.11,17,110
1604.11,11,113
1604.12,5,115
1604.12,10,119
1604.14,13,137
1605,11,4
1605.02,17,24
1605.03,18,29
1605.05,3,54
1605.08,1,75
1605.08,10,76
1605.08,12,82
1605.09,9,87
1605.1,13,98
1605.1,5,100
1605.1,6,101
1605.11,7,105
1605.12,4,119
1605.12,15,124
1605.13,8,127
1605.13,2,131
1605.14,16,135
1605.15,14,146
1606.02,1,15
1606.02,6,16
1606.02,2,18
1606.06,11,58
1606.07,16,68
1606.08,9,75
1606.09,13,92
1606.1,10,99
1606.1,8,100
1606.1,5,103
1606.1,7,103
1606.1,17,104
1606.11,12,111
1606.12,15,120
1606.13,3,131
1606.14,14,137
1606.15,4,149
1606.15,18,150
1607,3,3
1607.01,13,10
1607.03,6,29
1607.04,14,41
1607.04,5,44
1607.05,18,47
1607.05,16,50
1607.05,8,51
1607.07,4,70
1607.08,10,77
1607.09,2,86
1607.11,9,108
1607.11,7,112
1607.11,15,112
1607.12,1,118
1607.12,17,123
1607.14,11,135
1607.14,12,143
1608.01,9,5
1608.01,6,8
1608.02,5,19
1608.02,2,22
1608.03,4,31
1608.06,14,56
1608.08,18,75
1608.08,1,78
1608.08,7,82
1608.09,11,86
1608.1,12,98
1608.1,10,103
1608.11,16,112
1608.12,15,121
1608.13,8,128
1608.13,13,128
1608.13,3,131
1608.13,17,133
1609.03,17,33
1609.03,12,34
1609.06,2,64
1609.07,1,70
1609.08,13,75
1609.08,3,78
1609.09,8,85
1609.09,16,91
1609.1,15,100
1609.1,11,103
1609.11,4,106
1609.12,5,120
1609.12,14,122
1609.13,18,128
1609.13,7,128
1609.13,6,130
1609.13,10,134
1609.14,9,144
1610,2,3
1610.01,10,10
1610.04,14,37
1610.04,13,42
1610.04,18,44
1610.06,15,59
1610.07,4,71
1610.08,16,83
1610.1,12,103
1610.1,17,103
1610.11,11,107
1610.11,8,112
1610.12,5,118
1610.13,3,126
1610.14,9,135
1610.14,7,136
1610.14,6,140
1610.14,1,143
1611.01,1,12
1611.03,10,26
1611.04,14,37
1611.04,18,44
1611.06,15,55
1611.06,16,57
1611.06,3,58
1611.06,9,64
